ticket_date,net_weight_kg,day_of_week,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7
2016-01-13,25762.14285714286,2,0,22618.571428571428,25261.428571428572,21779.38775510204,2152.750906966305
2016-01-14,27240.714285714286,3,0,25762.14285714286,22616.428571428572,22440.0,2996.570517098793
2016-01-15,27138.571428571428,4,0,27240.714285714286,21318.571428571428,23271.428571428572,3412.1514797981363
2016-01-16,27110.0,5,1,27138.571428571428,20981.428571428572,24146.938775510203,3511.447235272548
2016-01-17,27138.571428571428,6,1,27110.0,19645.714285714286,25217.346938775507,3018.0015100517567
2016-01-18,26475.714285714286,0,0,27138.571428571428,19512.85714285714,26212.04081632653,1671.6444930013702
2016-01-19,27565.714285714286,1,0,26475.714285714286,22618.571428571428,26918.775510204083,604.0783605585821
2016-01-20,26022.85714285714,2,0,27565.714285714286,25762.14285714286,26956.020408163262,523.549479359418
2016-01-21,25972.85714285714,3,0,26022.85714285714,27240.714285714286,26774.897959183672,619.2127200037808
2016-01-22,24727.14285714286,4,0,25972.85714285714,27138.571428571428,26430.408163265307,960.1107909022213
2016-01-23,23335.714285714286,5,1,24727.14285714286,27110.0,25891.224489795917,1449.7774702740273
2016-01-24,20821.428571428572,6,1,23335.714285714286,27138.571428571428,24988.775510204083,2275.125836180711
2016-01-25,21828.571428571428,0,0,20821.428571428572,26475.714285714286,24324.897959183672,2440.8999200756407
2016-01-26,20935.714285714286,1,0,21828.571428571428,27565.714285714286,23377.755102040817,2252.8527428684097
2016-01-27,22547.14285714286,2,0,20935.714285714286,26022.85714285714,22881.22448979592,1933.029842805842
2016-01-28,24258.571428571428,3,0,22547.14285714286,25972.85714285714,22636.326530612245,1545.892045307035
2016-01-29,27040.0,4,0,24258.571428571428,24727.14285714286,22966.734693877548,2183.091597089535
2016-01-30,30957.14285714286,5,1,27040.0,23335.714285714286,24055.510204081635,3741.8307779023007
2016-01-31,31432.85714285714,6,1,30957.14285714286,20821.428571428572,25571.428571428572,4318.327025518096
2016-02-01,32481.428571428572,0,0,31432.85714285714,21828.571428571428,27093.265306122452,4644.259913675471
2016-02-02,33074.28571428572,1,0,32481.428571428572,20935.714285714286,28827.34693877551,4207.588336716586
2016-02-03,33371.42857142857,2,0,33074.28571428572,22547.14285714286,30373.673469387755,3432.5071514849838
2016-02-04,30981.428571428572,3,0,33371.42857142857,24258.571428571428,31334.08163265306,2129.5867550602275
2016-02-05,31284.285714285714,4,0,30981.428571428572,27040.0,31940.408163265307,1016.5921844980824
2016-02-06,29316.785714285714,5,1,31284.285714285714,30957.14285714286,31706.071428571428,1398.3887259671483
2016-02-07,31061.785714285714,6,1,29316.785714285714,31432.85714285714,31653.061224489797,1417.3763107133893
2016-02-08,29005.0,0,0,31061.785714285714,32481.428571428572,31156.428571428572,1665.9962724845514
2016-02-09,27213.571428571428,1,0,29005.0,33074.28571428572,30319.183673469386,1983.8663754587506
2016-02-10,23947.85714285714,2,0,27213.571428571428,33371.42857142857,28972.959183673465,2652.2228092091773
2016-02-11,24773.571428571428,3,0,23947.85714285714,30981.428571428572,28086.12244897959,2895.4351272382337
2016-02-12,24273.571428571428,4,0,24773.571428571428,31284.285714285714,27084.591836734693,2816.2362441471037
2016-02-13,24588.214285714286,5,1,24273.571428571428,29316.785714285714,26409.08163265306,2758.0830485629012
2016-02-14,23418.928571428572,6,1,24588.214285714286,31061.785714285714,25317.244897959183,2024.464558360231
2016-02-15,24181.428571428572,0,0,23418.928571428572,29005.0,24628.16326530612,1221.8460792387589
2016-02-16,26467.14285714286,1,0,24181.428571428572,27213.571428571428,24521.5306122449,963.9643801966745
2016-02-17,29368.571428571428,2,0,26467.14285714286,23947.85714285714,25295.91836734694,2022.4709563889069
2016-02-18,30202.85714285714,3,0,29368.571428571428,24773.571428571428,26071.5306122449,2712.210474801194
2016-02-19,31145.714285714286,4,0,30202.85714285714,24273.571428571428,27053.265306122452,3159.76200632093
2016-02-20,29515.714285714286,5,1,31145.714285714286,24588.214285714286,27757.193877551017,3066.5709956371725
2016-02-21,29474.285714285714,6,1,29515.714285714286,23418.928571428572,28622.24489795918,2425.998476978425
2016-02-22,28511.428571428572,0,0,29474.285714285714,24181.428571428572,29240.816326530614,1467.75497434804
2016-02-23,28810.0,1,0,28511.428571428572,26467.14285714286,29575.51020408163,878.8274611728775
2016-02-24,29362.85714285714,2,0,28810.0,29368.571428571428,29574.693877551024,879.054344355801
2016-02-25,27804.285714285714,3,0,29362.85714285714,30202.85714285714,29232.04081632653,1045.1712280846289
2016-02-26,28458.571428571428,4,0,27804.285714285714,31145.714285714286,28848.16326530612,640.1656430447296
2016-02-27,30704.285714285714,5,1,28458.571428571428,29515.714285714286,29017.95918367347,936.0042651886253
2016-02-28,30851.428571428572,6,1,30704.285714285714,29474.285714285714,29214.693877551024,1164.693680871829
2016-02-29,31294.285714285714,0,0,30851.428571428572,28511.428571428572,29612.244897959183,1345.5395845410703
2016-03-01,27710.0,1,0,31294.285714285714,28810.0,29455.102040816328,1509.1356396988076
2016-03-02,26974.285714285714,2,0,27710.0,29362.85714285714,29113.877551020407,1779.318396267734
2016-03-03,28032.85714285714,3,0,26974.285714285714,27804.285714285714,29146.530612244893,1753.1854113276547
2016-03-04,23644.285714285714,4,0,28032.85714285714,28458.571428571428,28458.775510204083,2736.55245503619
2016-03-05,21782.85714285714,5,1,23644.285714285714,30704.285714285714,27184.285714285714,3490.1675300414217
2016-03-06,22292.85714285714,6,1,21782.85714285714,30851.428571428572,25961.63265306122,3490.501146071889
2016-03-07,21874.285714285714,0,0,22292.85714285714,31294.285714285714,24615.91836734694,2848.8061025476636
2016-03-08,23075.714285714286,1,0,21874.285714285714,27710.0,23953.877551020407,2530.644793514672
2016-03-09,21590.0,2,0,23075.714285714286,26974.285714285714,23184.693877551017,2263.7920017981955
2016-03-10,21647.14285714286,3,0,21590.0,28032.85714285714,22272.448979591838,793.9947712631457
2016-03-11,24778.571428571428,4,0,21647.14285714286,23644.285714285714,22434.489795918365,1154.5186082153343
2016-03-12,25448.571428571428,5,1,24778.571428571428,21782.85714285714,22958.16326530612,1567.2643340265208
2016-03-13,23811.428571428572,6,1,25448.571428571428,22292.85714285714,23175.102040816328,1564.9226485726947
2016-03-14,24670.0,0,0,23811.428571428572,21874.285714285714,23574.48979591837,1534.053460423262
2016-03-15,26250.0,1,0,24670.0,23075.714285714286,24027.95918367347,1806.9337084209947
2016-03-16,27270.0,2,0,26250.0,21590.0,24839.38775510204,1805.008123136088
2016-03-17,27585.714285714286,3,0,27270.0,21647.14285714286,25687.755102040817,1406.0653010119227
2016-03-18,27437.14285714286,4,0,27585.714285714286,24778.571428571428,26067.551020408166,1476.8291354902217
2016-03-19,27524.285714285714,5,1,27437.14285714286,25448.571428571428,26364.081632653066,1538.9159159315498
2016-03-20,27247.14285714286,6,1,27524.285714285714,23811.428571428572,26854.897959183676,1063.565386513712
2016-03-21,27922.85714285714,0,0,27247.14285714286,24670.0,27319.591836734697,523.1639187759656
2016-03-22,27095.714285714286,1,0,27922.85714285714,26250.0,27440.408163265307,272.6784684083402
2016-03-23,27675.714285714286,2,0,27095.714285714286,27270.0,27498.36734693878,273.53745726163714
2016-03-24,27898.571428571428,3,0,27675.714285714286,27585.714285714286,27543.061224489797,312.91305063844294
2016-03-25,27644.285714285714,4,0,27898.571428571428,27437.14285714286,27572.65306122449,311.0159220851396
2016-03-26,27481.428571428572,5,1,27644.285714285714,27524.285714285714,27566.5306122449,312.54480728392974
2016-03-27,27571.428571428572,6,1,27481.428571428572,27247.14285714286,27612.85714285714,279.6122193282369
2016-03-28,26882.85714285714,0,0,27571.428571428572,27922.85714285714,27464.285714285714,353.8793752753595
2016-03-29,27930.0,1,0,26882.85714285714,27095.714285714286,27583.4693877551,349.5223729794865
2016-03-30,28425.714285714286,2,0,27930.0,27675.714285714286,27690.61224489796,474.95711023223237
2016-03-31,29150.0,3,0,28425.714285714286,27898.571428571428,27869.38775510204,732.1596314656474
2016-04-01,30284.285714285714,4,0,29150.0,27644.285714285714,28246.5306122449,1154.8268584020282
2016-04-02,28691.428571428572,5,1,30284.285714285714,27481.428571428572,28419.38775510204,1110.9415192894994
2016-04-03,31950.0,6,1,28691.428571428572,27571.428571428572,29044.897959183676,1653.9091719550993
2016-04-04,33508.57142857143,0,0,31950.0,26882.85714285714,29991.428571428572,2057.1425264551117
2016-04-05,32072.85714285714,1,0,33508.57142857143,27930.0,30583.26530612245,1958.8250876493216
2016-04-06,30030.35714285714,2,0,32072.85714285714,28425.714285714286,30812.5,1746.654686404245
2016-04-07,27189.64285714286,3,0,30030.35714285714,29150.0,30532.448979591834,2164.755689470015
2016-04-08,24130.714285714286,4,0,27189.64285714286,30284.285714285714,29653.367346938776,3256.484137763426
2016-04-09,23639.285714285714,5,1,24130.714285714286,28691.428571428572,28931.63265306122,3983.835642003566
2016-04-10,23860.714285714286,6,1,23639.285714285714,31950.0,27776.020408163262,4132.8213236301235
2016-04-11,22385.0,0,0,23860.714285714286,33508.57142857143,26186.938775510203,3674.36999931765
2016-04-12,21205.0,1,0,22385.0,32072.85714285714,24634.38775510204,3008.5640425951883
2016-04-13,22651.785714285714,2,0,21205.0,30030.35714285714,23580.306122448976,1886.149260219662
2016-04-14,23456.785714285714,3,0,22651.785714285714,27189.64285714286,23047.040816326535,1028.1615154235265
2016-04-15,23620.0,4,0,23456.785714285714,24130.714285714286,22974.08163265306,953.8841082046933
2016-04-16,22578.571428571428,5,1,23620.0,23639.285714285714,22822.551020408166,914.0177348291725
2016-04-17,18647.14285714286,6,1,22578.571428571428,23860.714285714286,22077.755102040817,1707.1308367066358
2016-04-18,18502.85714285714,0,0,18647.14285714286,22385.0,21523.163265306124,2160.9513882953033
2016-04-19,21895.714285714286,1,0,18502.85714285714,21205.0,21621.83673469388,2159.771463216352
2016-04-20,23391.428571428572,2,0,21895.714285714286,22651.785714285714,21727.5,2235.3293541285284
2016-04-21,25132.85714285714,3,0,23391.428571428572,23456.785714285714,21966.938775510203,2522.7265549672893
2016-04-22,26860.0,4,0,25132.85714285714,23620.0,22429.795918367345,3106.3020678039775
2016-04-23,30728.571428571428,5,1,26860.0,22578.571428571428,23594.08163265306,4420.657708674087
2016-04-24,30820.0,6,1,30728.571428571428,18647.14285714286,25333.061224489797,4542.881433640641
2016-04-25,30652.85714285714,0,0,30820.0,18502.85714285714,27068.775510204083,3750.2498264693304
2016-04-26,31300.0,1,0,30652.85714285714,21895.714285714286,28412.244897959183,3237.6578686215744
2016-04-27,28321.428571428572,2,0,31300.0,23391.428571428572,29116.5306122449,2388.2383079885117
2016-04-28,27110.0,3,0,28321.428571428572,25132.85714285714,29398.979591836738,1907.0117155350572
2016-04-29,27928.571428571428,4,0,27110.0,26860.0,29551.632653061224,1701.6033712478934
2016-04-30,27161.428571428572,5,1,27928.571428571428,30728.571428571428,29042.040816326535,1820.3858559996056
2016-05-01,31444.285714285714,6,1,27161.428571428572,30820.0,29131.22448979592,1933.7697892117428
2016-05-02,32527.14285714286,0,0,31444.285714285714,30652.85714285714,29398.979591836734,2278.5901946213803
2016-05-03,30155.714285714286,1,0,32527.14285714286,31300.0,29235.51020408163,2157.2958678896166
2016-05-04,31750.0,2,0,30155.714285714286,28321.428571428572,29725.306122448976,2299.6871591863865
2016-05-05,31770.0,3,0,31750.0,27110.0,30391.020408163262,2080.4680782661876
2016-05-06,30683.928571428572,4,0,31770.0,27928.571428571428,30784.64285714286,1775.1832927305215
2016-05-07,30514.64285714286,5,1,30683.928571428572,27161.428571428572,31263.673469387755,841.2867410757806
2016-05-08,28773.571428571428,6,1,30514.64285714286,31444.285714285714,30882.14285714286,1251.3731403522402
2016-05-09,27387.85714285714,0,0,28773.571428571428,32527.14285714286,30147.95918367347,1587.7886302815539
2016-05-10,27266.428571428572,1,0,27387.85714285714,30155.714285714286,29735.204081632655,1925.1418785196015
2016-05-11,23833.571428571428,2,0,27266.428571428572,31750.0,28604.285714285714,2709.6758237339573
2016-05-12,23035.0,3,0,23833.571428571428,31770.0,27356.428571428572,3004.142215455295
2016-05-13,21712.5,4,0,23035.0,30683.928571428572,26074.795918367345,3251.482235630446
2016-05-14,22567.5,5,1,21712.5,30514.64285714286,24939.489795918365,2798.7873638796095
2016-05-15,23612.06349206349,6,1,22567.5,28773.571428571428,24202.131519274375,2245.5608905365357
2016-05-16,24846.190476190477,0,0,23612.06349206349,27387.85714285714,23839.03628117914,1807.3165838881773
2016-05-17,25809.523809523813,1,0,24846.190476190477,27266.428571428572,23630.907029478458,1380.2740124452112
2016-05-18,29472.06349206349,2,0,25809.523809523813,23833.571428571428,24436.40589569161,2613.0178942503176
2016-05-19,31160.952380952385,3,0,29472.06349206349,23035.0,25597.256235827666,3530.574727921556
2016-05-20,33563.333333333336,4,0,31160.952380952385,21712.5,27290.232426303854,4145.150220390047
2016-05-21,33977.777777777774,5,1,33563.333333333336,22567.5,28920.27210884354,4221.245428160158
2016-05-22,34392.222222222226,6,1,33977.777777777774,23612.06349206349,30460.2947845805,3917.4172660937643
2016-05-23,34806.666666666664,0,0,34392.222222222226,24846.190476190477,31883.219954648528,3298.4015647671763
2016-05-24,35221.11111111111,1,0,34806.666666666664,25809.523809523813,33227.73242630385,2116.3826567511655
2016-05-25,35635.555555555555,2,0,35221.11111111111,29472.06349206349,34108.231292517004,1479.8687218300604
2016-05-26,36050.0,3,0,35635.555555555555,31160.952380952385,34806.666666666664,895.3023261136741
2016-05-27,36464.444444444445,4,0,36050.0,33563.333333333336,35221.11111111111,895.3023261136804
2016-05-28,36878.88888888889,5,1,36464.444444444445,33977.777777777774,35635.555555555555,895.3023261136849
2016-05-29,37293.333333333336,6,1,36878.88888888889,34392.222222222226,36050.0,895.3023261136913
2016-05-30,37707.777777777774,0,0,37293.333333333336,34806.666666666664,36464.444444444445,895.3023261136939
2016-05-31,38122.222222222226,1,0,37707.777777777774,35221.11111111111,36878.88888888889,895.3023261136984
2016-06-01,38536.666666666664,2,0,38122.222222222226,35635.555555555555,37293.333333333336,895.3023261137012
2016-06-02,37747.61904761905,3,0,38536.666666666664,36050.0,37535.85034013605,713.93204312153
2016-06-03,33976.50793650794,4,0,37747.61904761905,36464.444444444445,37180.43083900227,1510.7912040612578
2016-06-04,34193.33333333333,5,1,33976.50793650794,36878.88888888889,36796.78004535147,1892.8131098987035
2016-06-05,34083.52380952381,6,1,34193.33333333333,37293.333333333336,36338.2358276644,2126.8052508578353
2016-06-06,33647.079365079364,0,0,34083.52380952381,37707.777777777774,35758.13605442177,2241.683562824994
2016-06-07,32884.0,1,0,33647.079365079364,38122.222222222226,35009.81859410431,2194.795839999262
2016-06-08,31794.285714285714,2,0,32884.0,38536.666666666664,34046.621315192744,1839.8153921525004
2016-06-09,31581.428571428572,3,0,31794.285714285714,37747.61904761905,33165.73696145125,1099.8192578043897
2016-06-10,32838.57142857143,4,0,31581.428571428572,33976.50793650794,33003.1746031746,1042.6182162098228
2016-06-11,30102.85714285714,5,1,32838.57142857143,34193.33333333333,32418.820861678,1361.8244484194188
2016-06-12,29720.285714285714,6,1,30102.85714285714,34083.52380952381,31795.501133786845,1467.3421905366872
2016-06-13,29627.624060150378,0,0,29720.285714285714,33647.079365079364,31221.293233082706,1407.2375238956015
2016-06-14,29824.872180451126,1,0,29627.624060150378,32884.0,30784.274973147152,1273.4734612350194
2016-06-15,30312.03007518797,2,0,29824.872180451126,31794.285714285714,30572.52416756176,1198.5708614561333
2016-06-16,31089.097744360904,3,0,30312.03007518797,31581.428571428572,30502.19119226638,1142.640635530852
2016-06-17,33341.503759398496,4,0,31089.097744360904,32838.57142857143,30574.03866809882,1316.6026076352211
2016-06-18,35562.10526315789,5,1,33341.503759398496,30102.85714285714,31353.93125671321,2265.7531395828296
2016-06-19,35719.47368421053,6,1,35562.10526315789,29720.285714285714,32210.95810955961,2647.310631554972
2016-06-20,35876.84210526315,0,0,35719.47368421053,29627.624060150378,33103.70354457573,2684.3885479002274
